rid,time,satnum,elev,azim,SNR
229,11:36:00 Z,11,49,260,27
229,11:36:00 Z,16,14,046,18
229,11:36:00 Z,20,48,299,28
229,11:36:00 Z,26,03,021,08
229,11:36:00 Z,29,07,329,17
229,11:36:00 Z,30,36,190,36
229,11:36:00 Z,39,12,115,
230,11:36:05 Z,02,10,329,28
230,11:36:05 Z,04,21,072,21
230,11:36:05 Z,05,11,304,36
230,11:36:05 Z,06,38,212,39
230,11:36:05 Z,07,63,147,34
230,11:36:05 Z,09,58,068,28
230,11:36:05 Z,11,49,260,37
230,11:36:05 Z,16,14,046,12
230,11:36:05 Z,20,48,299,26
230,11:36:05 Z,26,03,021,12
230,11:36:05 Z,29,07,329,25
230,11:36:05 Z,30,36,190,38
230,11:36:05 Z,39,12,115,
231,11:36:10 Z,02,10,329,26
231,11:36:10 Z,04,21,072,22
231,11:36:10 Z,05,11,304,28
231,11:36:10 Z,06,38,212,38
231,11:36:10 Z,07,63,147,31
231,11:36:10 Z,09,58,068,30
231,11:36:10 Z,11,49,260,37
231,11:36:10 Z,16,14,046,12
231,11:36:10 Z,20,48,299,28
231,11:36:10 Z,26,03,021,14
231,11:36:10 Z,29,07,329,21
231,11:36:10 Z,30,36,190,39
231,11:36:10 Z,39,12,115,
232,11:36:15 Z,02,10,328,23
232,11:36:15 Z,04,21,072,23
232,11:36:15 Z,05,11,304,30
232,11:36:15 Z,06,38,212,37
232,11:36:15 Z,07,63,147,31
232,11:36:15 Z,09,58,068,27
232,11:36:15 Z,11,49,260,34
232,11:36:15 Z,13,00,251,
232,11:36:15 Z,16,14,046,14
232,11:36:15 Z,20,48,299,27
232,11:36:15 Z,26,03,021,09
232,11:36:15 Z,29,07,329,12
232,11:36:15 Z,30,36,190,37
232,11:36:15 Z,39,12,115,
233,11:36:20 Z,02,10,328,29
233,11:36:20 Z,04,21,072,22
233,11:36:20 Z,05,11,304,36
233,11:36:20 Z,06,38,211,33
233,11:36:20 Z,07,63,147,33
233,11:36:20 Z,09,58,068,27
233,11:36:20 Z,11,49,260,32
233,11:36:20 Z,13,00,251,
233,11:36:20 Z,16,14,046,16
233,11:36:20 Z,20,48,299,25
233,11:36:20 Z,26,03,021,13
233,11:36:20 Z,29,07,329,14
233,11:36:20 Z,30,36,190,37
233,11:36:20 Z,39,12,115,
234,11:36:25 Z,02,10,328,30
234,11:36:25 Z,04,21,072,22
234,11:36:25 Z,05,11,304,37
234,11:36:25 Z,06,38,211,34
234,11:36:25 Z,07,63,147,27
234,11:36:25 Z,09,57,068,25
234,11:36:25 Z,11,49,259,27
234,11:36:25 Z,13,00,251,
234,11:36:25 Z,16,14,046,16
234,11:36:25 Z,20,48,299,29
234,11:36:25 Z,26,03,021,10
234,11:36:25 Z,29,07,329,19
234,11:36:25 Z,30,36,190,36
234,11:36:25 Z,39,12,115,
235,11:36:30 Z,02,10,328,27
235,11:36:30 Z,04,21,072,20
235,11:36:30 Z,05,11,304,34
235,11:36:30 Z,06,38,211,36
235,11:36:30 Z,07,63,147,37
235,11:36:30 Z,09,57,068,27
235,11:36:30 Z,11,49,259,34
235,11:36:30 Z,13,00,251,
235,11:36:30 Z,16,14,046,17
235,11:36:30 Z,20,48,299,30
235,11:36:30 Z,26,03,021,12
235,11:36:30 Z,29,07,329,19
235,11:36:30 Z,30,36,190,37
235,11:36:30 Z,39,12,115,
236,11:36:35 Z,02,10,328,23
236,11:36:35 Z,04,21,072,24
236,11:36:35 Z,05,11,304,23
236,11:36:35 Z,06,38,211,40
236,11:36:35 Z,07,63,147,33
236,11:36:35 Z,09,57,068,26
236,11:36:35 Z,11,49,259,37
236,11:36:35 Z,13,00,251,
236,11:36:35 Z,16,14,046,19
236,11:36:35 Z,20,48,299,29
236,11:36:35 Z,26,03,021,12
236,11:36:35 Z,29,07,329,16
236,11:36:35 Z,30,36,190,39
236,11:36:35 Z,39,12,115,
237,11:36:40 Z,02,10,328,23
237,11:36:40 Z,04,21,072,21
237,11:36:40 Z,05,11,304,25
237,11:36:40 Z,06,38,211,40
237,11:36:40 Z,07,63,147,32
237,11:36:40 Z,09,57,068,27
237,11:36:40 Z,11,49,259,38
237,11:36:40 Z,13,00,251,
237,11:36:40 Z,16,14,046,16
237,11:36:40 Z,20,48,299,31
237,11:36:40 Z,26,03,021,09
237,11:36:40 Z,29,07,329,15
237,11:36:40 Z,30,36,190,39
237,11:36:40 Z,39,12,115,
238,11:36:45 Z,02,10,328,24
238,11:36:45 Z,04,21,072,22
238,11:36:45 Z,05,11,304,25
238,11:36:45 Z,06,38,211,39
238,11:36:45 Z,07,63,147,35
238,11:36:45 Z,09,57,068,27
238,11:36:45 Z,11,49,259,38
238,11:36:45 Z,13,00,251,
238,11:36:45 Z,16,14,046,18
238,11:36:45 Z,20,48,299,34
238,11:36:45 Z,26,03,021,10
238,11:36:45 Z,29,07,329,19
238,11:36:45 Z,30,36,190,39
238,11:36:45 Z,39,12,115,
239,11:36:50 Z,02,10,328,25
239,11:36:50 Z,04,21,072,23
239,11:36:50 Z,05,11,304,25
239,11:36:50 Z,06,38,211,38
239,11:36:50 Z,07,63,147,33
239,11:36:50 Z,09,57,068,27
239,11:36:50 Z,11,49,259,38
239,11:36:50 Z,13,00,251,
239,11:36:50 Z,16,14,046,13
239,11:36:50 Z,20,48,299,32
239,11:36:50 Z,26,03,021,11
239,11:36:50 Z,29,07,329,18
239,11:36:50 Z,30,36,190,40
239,11:36:50 Z,39,12,115,
240,11:36:55 Z,02,10,328,24
240,11:36:55 Z,04,21,072,21
240,11:36:55 Z,05,11,304,33
240,11:36:55 Z,06,38,211,39
240,11:36:55 Z,07,63,147,35
240,11:36:55 Z,09,57,068,24
240,11:36:55 Z,11,49,259,40
240,11:36:55 Z,13,00,251,
240,11:36:55 Z,16,14,046,15
240,11:36:55 Z,20,48,299,35
240,11:36:55 Z,26,03,021,10
240,11:36:55 Z,29,07,329,16
240,11:36:55 Z,30,36,190,38
240,11:36:55 Z,39,12,115,
241,11:37:00 Z,02,10,328,25
241,11:37:00 Z,04,20,072,19
241,11:37:00 Z,05,11,304,28
241,11:37:00 Z,06,38,211,39
241,11:37:00 Z,07,63,147,33
241,11:37:00 Z,09,57,068,25
241,11:37:00 Z,11,49,259,40
241,11:37:00 Z,13,00,251,
241,11:37:00 Z,16,14,046,10
241,11:37:00 Z,20,48,299,33
241,11:37:00 Z,26,03,021,09
241,11:37:00 Z,29,07,329,18
241,11:37:00 Z,30,36,190,39
241,11:37:00 Z,39,12,115,
242,11:37:05 Z,02,10,328,38
242,11:37:05 Z,04,20,072,20
242,11:37:05 Z,05,11,304,32
242,11:37:05 Z,06,37,211,36
242,11:37:05 Z,07,64,146,34
242,11:37:05 Z,09,57,069,25
242,11:37:05 Z,11,49,259,33
242,11:37:05 Z,13,00,251,
242,11:37:05 Z,16,14,046,17
242,11:37:05 Z,20,48,299,28
242,11:37:05 Z,26,03,021,10
242,11:37:05 Z,29,07,329,19
242,11:37:05 Z,30,36,190,37
242,11:37:05 Z,39,12,115,
243,11:37:10 Z,02,10,328,39
243,11:37:10 Z,04,20,072,18
243,11:37:10 Z,05,11,304,33
243,11:37:10 Z,06,37,211,34
243,11:37:10 Z,07,64,146,30
243,11:37:10 Z,09,57,069,26
243,11:37:10 Z,11,49,259,28
243,11:37:10 Z,13,00,251,
243,11:37:10 Z,16,14,045,17
243,11:37:10 Z,20,48,299,26
243,11:37:10 Z,26,03,021,17
243,11:37:10 Z,29,07,329,21
243,11:37:10 Z,30,36,190,35
243,11:37:10 Z,39,12,115,
244,11:37:15 Z,02,10,328,38
244,11:37:15 Z,04,20,072,17
244,11:37:15 Z,05,11,304,32
244,11:37:15 Z,06,37,211,34
244,11:37:15 Z,07,64,146,35
244,11:37:15 Z,09,57,069,26
244,11:37:15 Z,11,49,259,32
244,11:37:15 Z,13,00,251,
244,11:37:15 Z,16,14,045,16
244,11:37:15 Z,20,48,299,28
244,11:37:15 Z,26,03,021,11
244,11:37:15 Z,29,07,329,30
244,11:37:15 Z,30,36,190,32
244,11:37:15 Z,39,12,115,
245,11:37:20 Z,02,10,328,28
245,11:37:20 Z,04,20,072,18
245,11:37:20 Z,05,11,304,32
245,11:37:20 Z,06,37,211,36
245,11:37:20 Z,07,64,146,32
245,11:37:20 Z,09,57,069,22
245,11:37:20 Z,11,49,259,39
245,11:37:20 Z,13,00,251,
245,11:37:20 Z,16,14,045,16
245,11:37:20 Z,20,48,299,36
245,11:37:20 Z,26,03,021,12
245,11:37:20 Z,29,07,329,27
245,11:37:20 Z,30,36,190,38
245,11:37:20 Z,39,12,115,
246,11:37:25 Z,02,10,328,28
246,11:37:25 Z,04,20,072,15
246,11:37:25 Z,05,11,304,34
246,11:37:25 Z,06,37,211,36
246,11:37:25 Z,07,64,146,33
246,11:37:25 Z,09,57,069,25
246,11:37:25 Z,11,49,259,40
246,11:37:25 Z,13,00,251,
246,11:37:25 Z,16,14,045,16
246,11:37:25 Z,20,48,299,40
246,11:37:25 Z,26,03,021,15
246,11:37:25 Z,29,07,329,32
246,11:37:25 Z,30,37,190,36
246,11:37:25 Z,39,12,115,
247,11:37:30 Z,02,10,328,26
247,11:37:30 Z,04,20,072,20
247,11:37:30 Z,05,11,304,40
247,11:37:30 Z,06,37,211,38
247,11:37:30 Z,07,64,146,31
247,11:37:30 Z,09,57,069,25
247,11:37:30 Z,11,49,259,41
247,11:37:30 Z,13,00,251,
247,11:37:30 Z,16,14,045,19
247,11:37:30 Z,20,48,299,39
247,11:37:30 Z,26,03,021,13
247,11:37:30 Z,29,07,329,33
247,11:37:30 Z,30,37,190,36
247,11:37:30 Z,39,12,115,
248,11:37:35 Z,02,10,328,32
248,11:37:35 Z,04,20,072,20
248,11:37:35 Z,05,11,304,35
248,11:37:35 Z,06,37,211,37
248,11:37:35 Z,07,64,146,26
248,11:37:35 Z,09,57,069,22
248,11:37:35 Z,11,49,259,39
248,11:37:35 Z,13,00,251,
248,11:37:35 Z,16,14,045,20
248,11:37:35 Z,20,48,299,40
248,11:37:35 Z,26,03,021,13
248,11:37:35 Z,29,07,329,31
248,11:37:35 Z,30,37,190,37
248,11:37:35 Z,39,12,115,
249,11:37:40 Z,02,10,328,29
249,11:37:40 Z,04,20,072,25
249,11:37:40 Z,05,11,304,39
249,11:37:40 Z,06,37,211,30
249,11:37:40 Z,07,64,146,26
249,11:37:40 Z,09,57,069,25
249,11:37:40 Z,11,49,259,37
249,11:37:40 Z,13,00,251,
249,11:37:40 Z,16,14,045,23
249,11:37:40 Z,20,48,299,36
249,11:37:40 Z,26,03,021,23
249,11:37:40 Z,29,07,329,32
249,11:37:40 Z,30,37,190,34
249,11:37:40 Z,39,12,115,
250,11:37:45 Z,02,10,328,41
250,11:37:45 Z,04,20,072,30
250,11:37:45 Z,05,12,305,25
250,11:37:45 Z,06,37,211,31
250,11:37:45 Z,07,64,146,25
250,11:37:45 Z,09,57,069,26
250,11:37:45 Z,11,49,259,36
250,11:37:45 Z,13,00,251,
250,11:37:45 Z,16,14,045,25
250,11:37:45 Z,20,48,299,36
250,11:37:45 Z,26,03,021,21
250,11:37:45 Z,29,07,329,29
250,11:37:45 Z,30,37,190,27
250,11:37:45 Z,39,12,115,
251,11:37:50 Z,02,10,328,21
251,11:37:50 Z,04,20,072,31
251,11:37:50 Z,05,12,305,21
251,11:37:50 Z,06,37,211,33
251,11:37:50 Z,07,64,146,25
251,11:37:50 Z,09,57,069,22
251,11:37:50 Z,11,49,258,36
251,11:37:50 Z,13,00,251,
251,11:37:50 Z,16,14,045,24
251,11:37:50 Z,20,48,299,37
251,11:37:50 Z,26,03,021,19
251,11:37:50 Z,29,07,329,19
251,11:37:50 Z,30,37,190,31
251,11:37:50 Z,39,12,115,
252,11:37:55 Z,02,10,328,39
252,11:37:55 Z,04,20,072,31
252,11:37:55 Z,05,12,305,40
252,11:37:55 Z,06,37,211,34
252,11:37:55 Z,07,64,146,26
252,11:37:55 Z,09,57,069,23
252,11:37:55 Z,11,49,258,36
252,11:37:55 Z,13,00,251,
252,11:37:55 Z,16,14,045,24
252,11:37:55 Z,20,48,299,39
252,11:37:55 Z,26,03,021,17
252,11:37:55 Z,29,07,329,38
252,11:37:55 Z,30,37,190,28
252,11:37:55 Z,39,12,115,
253,11:38:00 Z,02,10,328,37
253,11:38:00 Z,04,20,072,22
253,11:38:00 Z,05,12,305,38
253,11:38:00 Z,06,37,211,31
253,11:38:00 Z,07,64,146,25
253,11:38:00 Z,09,57,069,23
253,11:38:00 Z,11,49,258,36
253,11:38:00 Z,13,00,251,
253,11:38:00 Z,16,14,045,24
253,11:38:00 Z,20,49,299,42
253,11:38:00 Z,26,03,021,17
253,11:38:00 Z,29,07,329,31
253,11:38:00 Z,30,37,190,32
253,11:38:00 Z,39,12,115,
254,11:38:05 Z,02,10,328,41
254,11:38:05 Z,04,20,072,21
254,11:38:05 Z,05,12,305,38
254,11:38:05 Z,06,37,211,34
254,11:38:05 Z,07,64,146,25
254,11:38:05 Z,09,57,069,24
254,11:38:05 Z,11,49,258,35
254,11:38:05 Z,13,00,251,
254,11:38:05 Z,16,14,045,25
254,11:38:05 Z,20,49,299,40
254,11:38:05 Z,26,02,020,18
254,11:38:05 Z,29,07,328,35
254,11:38:05 Z,30,37,190,29
254,11:38:05 Z,39,12,115,
255,11:38:10 Z,02,10,328,37
255,11:38:10 Z,04,20,072,23
255,11:38:10 Z,05,12,305,34
255,11:38:10 Z,06,37,211,34
255,11:38:10 Z,07,64,146,23
255,11:38:10 Z,09,57,069,24
255,11:38:10 Z,11,49,258,39
255,11:38:10 Z,13,00,251,
255,11:38:10 Z,16,14,045,24
255,11:38:10 Z,20,49,299,41
255,11:38:10 Z,26,02,020,23
255,11:38:10 Z,29,07,328,36
255,11:38:10 Z,30,37,190,32
255,11:38:10 Z,39,12,115,
256,11:38:15 Z,02,10,328,28
256,11:38:15 Z,04,20,072,25
256,11:38:15 Z,05,12,305,37
256,11:38:15 Z,06,37,211,32
256,11:38:15 Z,07,64,146,24
256,11:38:15 Z,09,57,069,24
256,11:38:15 Z,11,49,258,40
256,11:38:15 Z,13,00,251,
256,11:38:15 Z,16,14,045,25
256,11:38:15 Z,20,49,299,41
256,11:38:15 Z,26,02,020,23
256,11:38:15 Z,29,07,328,24
256,11:38:15 Z,30,37,190,34
256,11:38:15 Z,39,12,115,
257,11:38:20 Z,02,10,328,37
257,11:38:20 Z,04,20,072,23
257,11:38:20 Z,05,12,305,38
257,11:38:20 Z,06,37,211,34
257,11:38:20 Z,07,64,146,24
257,11:38:20 Z,09,57,069,23
257,11:38:20 Z,11,49,258,38
257,11:38:20 Z,13,00,251,
257,11:38:20 Z,16,14,045,25
257,11:38:20 Z,20,49,299,40
257,11:38:20 Z,26,02,020,22
257,11:38:20 Z,29,07,328,26
257,11:38:20 Z,30,37,190,33
257,11:38:20 Z,39,12,115,
258,11:38:25 Z,02,11,328,38
258,11:38:25 Z,04,20,072,30
258,11:38:25 Z,05,12,305,38
258,11:38:25 Z,06,37,211,31
258,11:38:25 Z,07,64,146,19
258,11:38:25 Z,09,57,069,28
258,11:38:25 Z,11,49,258,32
258,11:38:25 Z,13,00,251,
258,11:38:25 Z,16,14,045,26
258,11:38:25 Z,20,49,299,36
258,11:38:25 Z,26,02,020,23
258,11:38:25 Z,29,07,328,37
258,11:38:25 Z,30,37,190,27
258,11:38:25 Z,39,12,115,
259,11:38:30 Z,02,11,328,38
259,11:38:30 Z,04,20,072,31
259,11:38:30 Z,05,12,305,38
259,11:38:30 Z,06,37,211,28
259,11:38:30 Z,07,64,145,24
259,11:38:30 Z,09,56,069,26
259,11:38:30 Z,11,49,258,35
259,11:38:30 Z,13,00,251,
259,11:38:30 Z,16,14,045,26
259,11:38:30 Z,20,49,299,37
259,11:38:30 Z,26,02,020,25
259,11:38:30 Z,29,07,328,32
259,11:38:30 Z,30,37,190,25
259,11:38:30 Z,39,12,115,
260,11:38:35 Z,02,11,328,39
260,11:38:35 Z,04,20,072,22
260,11:38:35 Z,05,12,305,37
260,11:38:35 Z,06,37,211,31
260,11:38:35 Z,07,64,145,23
260,11:38:35 Z,09,56,069,22
260,11:38:35 Z,11,49,258,35
260,11:38:35 Z,13,01,251,
260,11:38:35 Z,16,14,045,29
260,11:38:35 Z,20,49,299,37
260,11:38:35 Z,26,02,020,23
260,11:38:35 Z,29,07,328,36
260,11:38:35 Z,30,37,190,30
260,11:38:35 Z,39,12,115,
261,11:38:40 Z,02,11,328,41
261,11:38:40 Z,04,20,072,26
261,11:38:40 Z,05,12,305,35
261,11:38:40 Z,06,37,211,31
261,11:38:40 Z,07,64,145,24
261,11:38:40 Z,09,56,069,29
261,11:38:40 Z,11,49,258,32
261,11:38:40 Z,13,01,251,
261,11:38:40 Z,16,14,045,31
261,11:38:40 Z,20,49,299,39
261,11:38:40 Z,26,02,020,32
261,11:38:40 Z,29,07,328,35
261,11:38:40 Z,30,37,190,27
261,11:38:40 Z,39,12,115,
262,11:38:45 Z,02,11,328,40
262,11:38:45 Z,04,20,072,31
262,11:38:45 Z,05,12,305,37
262,11:38:45 Z,06,37,211,24
262,11:38:45 Z,07,64,145,24
262,11:38:45 Z,09,56,069,30
262,11:38:45 Z,11,49,258,33
262,11:38:45 Z,13,01,251,
262,11:38:45 Z,16,14,045,22
262,11:38:45 Z,20,49,299,39
262,11:38:45 Z,26,02,020,27
262,11:38:45 Z,29,07,328,26
262,11:38:45 Z,30,37,190,26
262,11:38:45 Z,39,12,115,
263,11:38:50 Z,02,11,328,43
263,11:38:50 Z,04,20,072,34
263,11:38:50 Z,05,12,305,41
263,11:38:50 Z,06,37,211,24
263,11:38:50 Z,07,64,145,25
263,11:38:50 Z,09,56,069,27
263,11:38:50 Z,11,49,258,35
263,11:38:50 Z,13,01,251,
263,11:38:50 Z,16,14,045,30
263,11:38:50 Z,20,49,299,38
263,11:38:50 Z,26,02,020,36
263,11:38:50 Z,29,07,328,34
263,11:38:50 Z,30,37,190,26
263,11:38:50 Z,39,12,115,
264,11:38:55 Z,02,11,328,41
264,11:38:55 Z,04,20,072,21
264,11:38:55 Z,05,12,305,38
264,11:38:55 Z,06,37,211,29
264,11:38:55 Z,07,64,145,25
264,11:38:55 Z,09,56,069,27
264,11:38:55 Z,11,49,258,36
264,11:38:55 Z,13,01,251,
264,11:38:55 Z,16,14,045,26
264,11:38:55 Z,20,49,299,36
264,11:38:55 Z,26,02,020,31
264,11:38:55 Z,29,07,328,32
264,11:38:55 Z,30,37,190,25
264,11:38:55 Z,39,12,115,
265,11:39:00 Z,02,11,328,43
265,11:39:00 Z,04,20,072,35
265,11:39:00 Z,05,12,305,39
265,11:39:00 Z,06,37,211,22
265,11:39:00 Z,07,64,145,25
265,11:39:00 Z,09,56,069,31
265,11:39:00 Z,11,49,258,34
265,11:39:00 Z,13,01,251,
265,11:39:00 Z,16,14,045,25
265,11:39:00 Z,20,49,299,37
265,11:39:00 Z,26,02,020,30
265,11:39:00 Z,29,07,328,30
265,11:39:00 Z,30,37,190,25
265,11:39:00 Z,39,12,115,
266,11:39:05 Z,02,11,328,42
266,11:39:05 Z,04,20,072,22
266,11:39:05 Z,05,12,305,39
266,11:39:05 Z,06,37,211,29
266,11:39:05 Z,07,64,145,25
266,11:39:05 Z,09,56,069,22
266,11:39:05 Z,11,49,258,37
266,11:39:05 Z,13,01,251,
266,11:39:05 Z,16,14,045,26
266,11:39:05 Z,20,49,299,39
266,11:39:05 Z,26,02,020,33
266,11:39:05 Z,29,07,328,32
266,11:39:05 Z,30,37,190,25
266,11:39:05 Z,39,12,115,
267,11:39:10 Z,02,11,328,40
267,11:39:10 Z,04,20,073,28
267,11:39:10 Z,05,12,305,38
267,11:39:10 Z,06,36,211,30
267,11:39:10 Z,07,64,145,23
267,11:39:10 Z,09,56,069,26
267,11:39:10 Z,11,49,258,28
267,11:39:10 Z,13,01,251,
267,11:39:10 Z,16,14,045,27
267,11:39:10 Z,20,49,299,35
267,11:39:10 Z,26,02,020,26
267,11:39:10 Z,29,07,328,32
267,11:39:10 Z,30,37,190,25
267,11:39:10 Z,39,12,115,
268,11:39:15 Z,02,11,328,41
268,11:39:15 Z,04,20,073,33
268,11:39:15 Z,05,12,305,40
268,11:39:15 Z,06,36,211,21
268,11:39:15 Z,07,64,145,24
268,11:39:15 Z,09,56,069,23
268,11:39:15 Z,11,49,257,33
268,11:39:15 Z,13,01,251,
268,11:39:15 Z,16,14,045,34
268,11:39:15 Z,20,49,299,37
268,11:39:15 Z,26,02,020,26
268,11:39:15 Z,29,07,328,37
268,11:39:15 Z,30,37,190,23
268,11:39:15 Z,39,12,115,
269,11:39:20 Z,02,11,328,41
269,11:39:20 Z,04,20,073,22
269,11:39:20 Z,05,12,305,24
269,11:39:20 Z,06,36,211,32
269,11:39:20 Z,07,64,145,25
269,11:39:20 Z,09,56,069,30
269,11:39:20 Z,11,49,257,37
269,11:39:20 Z,13,01,251,
269,11:39:20 Z,16,14,044,30
269,11:39:20 Z,20,49,299,38
269,11:39:20 Z,26,02,020,27
269,11:39:20 Z,29,07,328,39
269,11:39:20 Z,30,37,190,25
269,11:39:20 Z,39,12,115,
270,11:39:25 Z,02,11,328,42
270,11:39:25 Z,04,20,073,33
270,11:39:25 Z,05,12,305,37
270,11:39:25 Z,06,36,211,24
270,11:39:25 Z,07,64,145,24
270,11:39:25 Z,09,56,069,24
270,11:39:25 Z,11,49,257,37
270,11:39:25 Z,13,01,251,
270,11:39:25 Z,16,14,044,15
270,11:39:25 Z,20,49,299,39
270,11:39:25 Z,26,02,020,34
270,11:39:25 Z,29,07,328,39
270,11:39:25 Z,30,37,190,26
270,11:39:25 Z,39,12,115,
271,11:39:30 Z,02,11,328,37
271,11:39:30 Z,04,20,073,24
271,11:39:30 Z,05,12,305,38
271,11:39:30 Z,06,36,211,35
271,11:39:30 Z,07,64,145,29
271,11:39:30 Z,09,56,069,22
271,11:39:30 Z,11,49,257,37
271,11:39:30 Z,13,01,251,
271,11:39:30 Z,16,14,044,22
271,11:39:30 Z,20,49,299,37
271,11:39:30 Z,26,02,020,26
271,11:39:30 Z,29,07,328,33
271,11:39:30 Z,30,37,190,33
271,11:39:30 Z,39,12,115,
272,11:39:35 Z,02,11,328,34
272,11:39:35 Z,04,20,073,22
272,11:39:35 Z,05,12,305,38
272,11:39:35 Z,06,36,211,34
272,11:39:35 Z,07,64,145,27
272,11:39:35 Z,09,56,069,22
272,11:39:35 Z,11,49,257,40
272,11:39:35 Z,13,01,251,
272,11:39:35 Z,16,14,044,21
272,11:39:35 Z,20,49,299,39
272,11:39:35 Z,26,02,020,24
272,11:39:35 Z,29,07,328,31
272,11:39:35 Z,30,38,190,37
272,11:39:35 Z,39,12,115,
273,11:39:40 Z,02,11,328,42
273,11:39:40 Z,04,20,073,24
273,11:39:40 Z,05,12,305,40
273,11:39:40 Z,06,36,211,31
273,11:39:40 Z,07,64,145,24
273,11:39:40 Z,09,56,069,23
273,11:39:40 Z,11,49,257,34
273,11:39:40 Z,13,01,251,
273,11:39:40 Z,16,14,044,
273,11:39:40 Z,20,49,299,36
273,11:39:40 Z,26,02,020,31
273,11:39:40 Z,29,07,328,37
273,11:39:40 Z,30,38,190,27
273,11:39:40 Z,39,12,115,
274,11:39:45 Z,02,11,328,37
274,11:39:45 Z,04,20,073,19
274,11:39:45 Z,05,12,305,35
274,11:39:45 Z,06,36,211,34
274,11:39:45 Z,07,64,145,28
274,11:39:45 Z,09,56,069,21
274,11:39:45 Z,11,49,257,36
274,11:39:45 Z,13,01,251,
274,11:39:45 Z,16,14,044,22
274,11:39:45 Z,20,49,299,37
274,11:39:45 Z,26,02,020,24
274,11:39:45 Z,29,07,328,32
274,11:39:45 Z,30,38,190,34
274,11:39:45 Z,39,12,115,
275,11:39:50 Z,02,11,328,37
275,11:39:50 Z,04,20,073,21
275,11:39:50 Z,05,12,305,30
275,11:39:50 Z,06,36,211,33
275,11:39:50 Z,07,64,145,27
275,11:39:50 Z,09,56,069,22
275,11:39:50 Z,11,49,257,29
275,11:39:50 Z,13,01,251,
275,11:39:50 Z,16,14,044,24
275,11:39:50 Z,20,49,299,38
275,11:39:50 Z,26,02,020,24
275,11:39:50 Z,29,07,328,39
275,11:39:50 Z,30,38,190,30
275,11:39:50 Z,39,12,115,
276,11:39:55 Z,02,11,328,34
276,11:39:55 Z,04,19,073,20
276,11:39:55 Z,05,13,305,39
276,11:39:55 Z,06,36,211,30
276,11:39:55 Z,07,65,144,28
276,11:39:55 Z,09,56,069,21
276,11:39:55 Z,11,49,257,35
276,11:39:55 Z,13,01,251,
276,11:39:55 Z,16,14,044,19
276,11:39:55 Z,20,49,299,36
276,11:39:55 Z,26,02,020,28
276,11:39:55 Z,29,07,328,32
276,11:39:55 Z,30,38,190,31
276,11:39:55 Z,39,12,115,
277,11:40:00 Z,02,11,328,28
277,11:40:00 Z,04,19,073,17
277,11:40:00 Z,05,13,305,38
277,11:40:00 Z,06,36,211,36
277,11:40:00 Z,07,65,144,28
277,11:40:00 Z,09,56,069,22
277,11:40:00 Z,11,48,257,40
277,11:40:00 Z,13,01,252,
277,11:40:00 Z,16,14,044,18
277,11:40:00 Z,20,49,299,39
277,11:40:00 Z,26,02,020,19
277,11:40:00 Z,29,07,328,35
277,11:40:00 Z,30,38,190,34
277,11:40:00 Z,39,12,115,
278,11:40:05 Z,02,11,328,32
278,11:40:05 Z,04,19,073,15
278,11:40:05 Z,05,13,305,37
278,11:40:05 Z,06,36,211,35
278,11:40:05 Z,07,65,144,27
278,11:40:05 Z,09,56,069,23
278,11:40:05 Z,11,48,257,39
278,11:40:05 Z,13,01,252,
278,11:40:05 Z,16,14,044,18
278,11:40:05 Z,20,49,299,38
278,11:40:05 Z,26,02,020,24
278,11:40:05 Z,29,07,328,32
278,11:40:05 Z,30,38,190,36
278,11:40:05 Z,39,12,115,
279,11:40:10 Z,02,11,328,33
279,11:40:10 Z,04,19,073,16
279,11:40:10 Z,05,13,305,36
279,11:40:10 Z,06,36,211,33
279,11:40:10 Z,07,65,144,24
279,11:40:10 Z,09,56,069,22
279,11:40:10 Z,11,48,257,34
279,11:40:10 Z,13,01,252,
279,11:40:10 Z,16,14,044,
279,11:40:10 Z,20,49,299,32
279,11:40:10 Z,26,02,020,23
279,11:40:10 Z,29,07,328,33
279,11:40:10 Z,30,38,190,31
279,11:40:10 Z,39,12,115,
280,11:40:15 Z,02,11,328,32
280,11:40:15 Z,04,19,073,18
280,11:40:15 Z,05,13,305,37
280,11:40:15 Z,06,36,211,32
280,11:40:15 Z,07,65,144,27
280,11:40:15 Z,09,56,069,23
280,11:40:15 Z,11,48,257,36
280,11:40:15 Z,13,01,252,
280,11:40:15 Z,16,14,044,18
280,11:40:15 Z,20,49,299,37
280,11:40:15 Z,26,02,020,25
280,11:40:15 Z,29,07,328,36
280,11:40:15 Z,30,38,190,33
280,11:40:15 Z,39,12,115,
281,11:40:20 Z,02,11,328,35
281,11:40:20 Z,04,19,073,18
281,11:40:20 Z,05,13,305,36
281,11:40:20 Z,06,36,211,35
281,11:40:20 Z,07,65,144,27
281,11:40:20 Z,09,56,069,22
281,11:40:20 Z,11,48,257,38
281,11:40:20 Z,13,01,252,
281,11:40:20 Z,16,14,044,18
281,11:40:20 Z,20,49,299,39
281,11:40:20 Z,26,02,020,25
281,11:40:20 Z,29,07,328,39
281,11:40:20 Z,30,38,190,33
281,11:40:20 Z,39,12,115,
282,11:40:25 Z,02,11,328,34
282,11:40:25 Z,04,19,073,17
282,11:40:25 Z,05,13,305,38
282,11:40:25 Z,06,36,211,35
282,11:40:25 Z,07,65,144,25
282,11:40:25 Z,09,56,069,22
282,11:40:25 Z,11,48,257,37
282,11:40:25 Z,13,01,252,
